date,volume,open,close,high,low,adjclose
2018-11-02,3100,2.740000009536743,3.0999999046325684,3.0999999046325684,2.740000009536743,3.0999999046325684
2018-11-01,3400,2.6700000762939453,2.7100000381469727,2.940000057220459,2.6700000762939453,2.7100000381469727
2018-10-31,5100,3.049999952316284,2.799999952316284,3.049999952316284,2.7300000190734863,2.799999952316284
2018-10-30,3000,2.7200000286102295,3.0999999046325684,3.0999999046325684,2.7200000286102295,3.0999999046325684
2018-10-29,1300,2.940000057220459,2.7100000381469727,2.940000057220459,2.7100000381469727,2.7100000381469727
2018-10-26,1800,2.940000057220459,2.930000066757202,2.940000057220459,2.7200000286102295,2.930000066757202
2018-10-25,4100,2.9800000190734863,2.9700000286102295,2.9800000190734863,2.940000057220459,2.9700000286102295
2018-10-24,3200,2.75,2.9700000286102295,2.990000009536743,2.680000066757202,2.9700000286102295
2018-10-23,2900,2.7899999618530273,2.75,2.9000000953674316,2.6700000762939453,2.75
2018-10-22,2700,2.680000066757202,2.7899999618530273,2.7899999618530273,2.6700000762939453,2.7899999618530273
2018-10-19,2000,2.799999952316284,2.799999952316284,2.950000047683716,2.799999952316284,2.799999952316284
2018-10-18,7700,2.75,2.950000047683716,2.9700000286102295,2.509999990463257,2.950000047683716
2018-10-17,2200,2.950000047683716,2.950000047683716,2.950000047683716,2.930000066757202,2.950000047683716
2018-10-16,7700,2.9000000953674316,2.880000114440918,2.950000047683716,2.6700000762939453,2.880000114440918
2018-10-15,2300,2.7799999713897705,2.9000000953674316,2.950000047683716,2.7799999713897705,2.9000000953674316
2018-10-12,18000,2.740000009536743,2.75,2.9800000190734863,2.549999952316284,2.75
2018-10-11,2300,2.6600000858306885,2.7699999809265137,2.7899999618530273,2.6600000858306885,2.7699999809265137
2018-10-10,2900,2.680000066757202,2.5999999046325684,2.680000066757202,2.569999933242798,2.5999999046325684
2018-10-09,1600,2.680000066757202,2.7100000381469727,2.7799999713897705,2.450000047683716,2.7100000381469727
2018-10-08,3300,2.740000009536743,2.549999952316284,2.740000009536743,2.369999885559082,2.549999952316284
2018-10-05,0,2.5,2.5,2.5,2.5,2.5
2018-10-04,5600,2.5999999046325684,2.5,2.5999999046325684,2.309999942779541,2.5
2018-10-03,1500,2.569999933242798,2.609999895095825,2.700000047683716,2.569999933242798,2.609999895095825
2018-10-02,5900,2.700000047683716,2.450000047683716,2.700000047683716,2.450000047683716,2.450000047683716
2018-10-01,2400,2.549999952316284,2.5999999046325684,2.5999999046325684,2.4000000953674316,2.5999999046325684
2018-09-28,4600,2.549999952316284,2.5,2.549999952316284,2.5,2.5
2018-09-27,9800,2.5799999237060547,2.5,2.5799999237060547,2.299999952316284,2.5
2018-09-26,3600,2.4200000762939453,2.5999999046325684,2.5999999046325684,2.299999952316284,2.5999999046325684
2018-09-25,1400,2.5899999141693115,2.549999952316284,2.5899999141693115,2.3499999046325684,2.549999952316284
2018-09-24,3600,2.4000000953674316,2.6500000953674316,2.6500000953674316,2.4000000953674316,2.6500000953674316
2018-09-21,9900,2.700000047683716,2.5999999046325684,2.700000047683716,2.3499999046325684,2.5999999046325684
2018-09-20,20300,2.9000000953674316,2.75,2.930000066757202,2.4800000190734863,2.75
2018-09-19,1200,2.5999999046325684,2.9000000953674316,2.9000000953674316,2.5999999046325684,2.9000000953674316
2018-09-18,900,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716
2018-09-17,11300,2.6500000953674316,3.0,3.0,2.450000047683716,3.0
2018-09-14,3100,2.880000114440918,2.9000000953674316,3.0,2.5999999046325684,2.9000000953674316
2018-09-13,2700,2.950000047683716,3.0,3.0,2.5999999046325684,3.0
2018-09-12,1600,2.75,3.0,3.0,2.75,3.0
2018-09-11,4100,2.950000047683716,2.8499999046325684,3.0299999713897705,2.8499999046325684,2.8499999046325684
2018-09-10,6400,3.049999952316284,3.0299999713897705,3.049999952316284,2.950000047683716,3.0299999713897705
