date,volume,open,close,high,low,adjclose
2018-11-02,435400,38.31999969482422,39.0099983215332,39.20000076293945,36.90999984741211,39.0099983215332
2018-11-01,647200,33.84000015258789,38.220001220703125,39.13999938964844,32.689998626708984,38.220001220703125
2018-10-31,237300,34.720001220703125,34.4900016784668,35.470001220703125,34.349998474121094,34.4900016784668
2018-10-30,224200,32.810001373291016,34.349998474121094,34.38999938964844,32.380001068115234,34.349998474121094
2018-10-29,137000,33.439998626708984,32.79999923706055,34.400001525878906,32.47999954223633,32.79999923706055
2018-10-26,115700,33.310001373291016,33.099998474121094,33.75,32.66999816894531,33.099998474121094
2018-10-25,247300,32.630001068115234,33.5,33.790000915527344,32.58000183105469,33.5
2018-10-24,207400,32.36000061035156,32.4900016784668,32.849998474121094,32.25,32.4900016784668
2018-10-23,101100,31.899999618530273,32.369998931884766,32.599998474121094,31.559999465942383,32.369998931884766
2018-10-22,112600,32.36000061035156,32.380001068115234,32.869998931884766,32.150001525878906,32.380001068115234
2018-10-19,144700,32.099998474121094,32.209999084472656,32.59000015258789,31.979999542236328,32.209999084472656
2018-10-18,112300,32.400001525878906,32.189998626708984,32.86000061035156,32.08000183105469,32.189998626708984
2018-10-17,129100,32.619998931884766,32.65999984741211,32.75,32.2400016784668,32.65999984741211
2018-10-16,154700,32.38999938964844,32.779998779296875,32.81999969482422,31.84000015258789,32.779998779296875
2018-10-15,151500,31.8799991607666,32.25,32.36000061035156,31.549999237060547,32.25
2018-10-12,211600,32.310001373291016,31.889999389648438,32.310001373291016,31.59000015258789,31.889999389648438
2018-10-11,209300,32.83000183105469,31.84000015258789,33.66999816894531,31.799999237060547,31.84000015258789
2018-10-10,199000,34.0,33.0,34.43000030517578,32.900001525878906,33.0
2018-10-09,148600,34.619998931884766,34.0,35.08000183105469,33.95000076293945,34.0
2018-10-08,255900,34.20000076293945,34.63999938964844,35.13999938964844,33.849998474121094,34.63999938964844
2018-10-05,220000,35.0099983215332,34.349998474121094,35.029998779296875,34.0099983215332,34.349998474121094
2018-10-04,146000,35.720001220703125,34.91999816894531,35.720001220703125,34.83000183105469,34.91999816894531
2018-10-03,168400,35.4900016784668,35.86000061035156,36.060001373291016,35.369998931884766,35.86000061035156
2018-10-02,208300,36.41999816894531,35.380001068115234,36.66999816894531,35.349998474121094,35.380001068115234
2018-10-01,168600,37.970001220703125,36.52000045776367,38.099998474121094,36.369998931884766,36.52000045776367
2018-09-28,367200,37.099998474121094,37.79999923706055,38.400001525878906,37.04999923706055,37.79999923706055
2018-09-27,308400,37.95000076293945,37.25,38.15999984741211,37.099998474121094,37.25
2018-09-26,174600,38.75,37.95000076293945,38.900001525878906,37.79999923706055,37.95000076293945
2018-09-25,169900,39.29999923706055,38.79999923706055,39.29999923706055,38.599998474121094,38.79999923706055
2018-09-24,162100,39.900001525878906,39.29999923706055,40.0,38.849998474121094,39.29999923706055
2018-09-21,314600,40.400001525878906,39.849998474121094,40.599998474121094,39.79999923706055,39.849998474121094
2018-09-20,111400,39.25,40.25,40.349998474121094,39.25,40.25
2018-09-19,196700,39.900001525878906,39.099998474121094,40.099998474121094,38.900001525878906,39.099998474121094
2018-09-18,114800,40.650001525878906,39.95000076293945,40.79999923706055,39.72999954223633,39.95000076293945
2018-09-17,144900,40.20000076293945,40.5,40.70000076293945,39.5,40.5
2018-09-14,130500,39.900001525878906,40.20000076293945,40.400001525878906,39.599998474121094,40.20000076293945
2018-09-13,103400,40.20000076293945,39.900001525878906,40.25,39.75,39.900001525878906
2018-09-12,134500,39.849998474121094,40.0,40.45000076293945,39.20000076293945,40.0
2018-09-11,129300,39.20000076293945,39.599998474121094,39.849998474121094,38.45000076293945,39.599998474121094
2018-09-10,142500,39.45000076293945,39.25,39.900001525878906,39.20000076293945,39.25
2018-09-07,114000,39.79999923706055,39.400001525878906,39.900001525878906,39.20000076293945,39.400001525878906
2018-09-06,158100,39.95000076293945,39.75,40.25,39.650001525878906,39.75
2018-09-05,268800,39.70000076293945,39.95000076293945,40.25,39.599998474121094,39.95000076293945
2018-09-04,230500,40.20000076293945,39.849998474121094,40.349998474121094,39.150001525878906,39.849998474121094
2018-08-31,234300,40.54999923706055,40.400001525878906,40.90999984741211,39.79999923706055,40.400001525878906
2018-08-30,125300,40.599998474121094,40.75,41.45000076293945,40.41999816894531,40.75
2018-08-29,92800,40.599998474121094,40.849998474121094,41.29999923706055,40.45000076293945,40.849998474121094
2018-08-28,164700,40.599998474121094,40.650001525878906,41.650001525878906,40.349998474121094,40.650001525878906
2018-08-27,148600,41.5,40.599998474121094,41.849998474121094,40.400001525878906,40.599998474121094
2018-08-24,228300,41.349998474121094,41.349998474121094,41.54999923706055,40.79999923706055,41.349998474121094
2018-08-23,204200,43.0,41.349998474121094,43.29999923706055,41.18000030517578,41.349998474121094
2018-08-22,146600,42.599998474121094,42.900001525878906,43.04999923706055,42.29999923706055,42.900001525878906
2018-08-21,259900,42.349998474121094,42.75,43.20000076293945,42.20000076293945,42.75
2018-08-20,219200,41.099998474121094,42.150001525878906,42.25,41.099998474121094,42.150001525878906
2018-08-17,118100,40.099998474121094,41.20000076293945,41.349998474121094,40.099998474121094,41.20000076293945
2018-08-16,123200,40.0,40.25,40.75,39.95000076293945,40.25
2018-08-15,84700,39.70000076293945,39.95000076293945,40.04999923706055,39.25,39.95000076293945
2018-08-14,68800,39.150001525878906,39.75,39.95000076293945,39.0,39.75
2018-08-13,132000,38.849998474121094,39.0,39.29999923706055,38.599998474121094,39.0
2018-08-10,156700,39.25,39.0,39.45000076293945,38.849998474121094,39.0
2018-08-09,327600,38.79999923706055,39.29999923706055,39.75,38.79999923706055,39.29999923706055
2018-08-08,148500,38.79999923706055,38.849998474121094,39.20000076293945,38.45000076293945,38.849998474121094
2018-08-07,154500,38.349998474121094,38.75,39.099998474121094,38.349998474121094,38.75
2018-08-06,170500,38.349998474121094,38.599998474121094,38.95000076293945,38.349998474121094,38.599998474121094
2018-08-03,282200,37.400001525878906,38.29999923706055,38.400001525878906,37.099998474121094,38.29999923706055
2018-08-02,409500,37.25,37.099998474121094,38.29999923706055,36.650001525878906,37.099998474121094
2018-08-01,282400,37.75,37.5,37.900001525878906,36.75,37.5
2018-07-31,235700,36.900001525878906,37.75,37.79999923706055,36.779998779296875,37.75
2018-07-30,211100,36.70000076293945,36.650001525878906,37.099998474121094,36.45000076293945,36.650001525878906
2018-07-27,179400,36.5,36.650001525878906,36.75,36.29999923706055,36.650001525878906
2018-07-26,173600,36.29999923706055,36.5,37.20000076293945,36.150001525878906,36.5
2018-07-25,159700,36.29999923706055,36.150001525878906,36.349998474121094,35.900001525878906,36.150001525878906
2018-07-24,232800,36.70000076293945,36.349998474121094,37.150001525878906,35.95000076293945,36.349998474121094
2018-07-23,159800,36.599998474121094,36.54999923706055,36.75,36.29999923706055,36.54999923706055
2018-07-20,114500,36.54999923706055,36.75,37.099998474121094,36.349998474121094,36.75
2018-07-19,195700,35.95000076293945,36.650001525878906,37.029998779296875,35.75,36.650001525878906
2018-07-18,104000,35.70000076293945,36.349998474121094,36.400001525878906,35.54999923706055,36.349998474121094
2018-07-17,128100,35.70000076293945,35.75,36.04999923706055,35.45000076293945,35.75
2018-07-16,131400,35.75,35.70000076293945,35.79999923706055,35.400001525878906,35.70000076293945
2018-07-13,98400,35.349998474121094,35.75,36.099998474121094,35.349998474121094,35.75
2018-07-12,121100,35.400001525878906,35.5,35.900001525878906,34.91999816894531,35.5
2018-07-11,152300,35.04999923706055,35.150001525878906,35.4900016784668,35.04999923706055,35.150001525878906
2018-07-10,186000,35.70000076293945,35.29999923706055,35.75,35.0,35.29999923706055
2018-07-09,178600,35.5,35.650001525878906,35.75,35.20000076293945,35.650001525878906
2018-07-06,165600,35.29999923706055,35.29999923706055,35.650001525878906,35.099998474121094,35.29999923706055
2018-07-05,219500,34.599998474121094,35.25,35.25,34.349998474121094,35.25
2018-07-03,173000,34.04999923706055,34.5,34.599998474121094,33.880001068115234,34.5
2018-07-02,174800,32.95000076293945,33.95000076293945,33.95000076293945,32.84000015258789,33.95000076293945
2018-06-29,329000,33.29999923706055,33.25,33.650001525878906,33.04999923706055,33.25
2018-06-28,174100,33.0,33.20000076293945,33.25,32.54999923706055,33.20000076293945
2018-06-27,154000,33.150001525878906,33.0,33.45000076293945,32.849998474121094,33.0
2018-06-26,148900,32.95000076293945,33.150001525878906,33.349998474121094,32.45000076293945,33.150001525878906
2018-06-25,160200,33.04999923706055,32.849998474121094,33.099998474121094,32.400001525878906,32.849998474121094
2018-06-22,288800,33.650001525878906,33.099998474121094,33.900001525878906,32.849998474121094,33.099998474121094
2018-06-21,183100,33.54999923706055,33.45000076293945,33.849998474121094,33.20000076293945,33.45000076293945
2018-06-20,165900,33.75,33.650001525878906,33.779998779296875,33.349998474121094,33.650001525878906
2018-06-19,300900,33.400001525878906,33.5,33.650001525878906,33.20000076293945,33.5
2018-06-18,173600,33.04999923706055,33.599998474121094,33.70000076293945,32.5099983215332,33.599998474121094
2018-06-15,286400,33.04999923706055,33.29999923706055,33.349998474121094,32.650001525878906,33.29999923706055
2018-06-14,246900,33.099998474121094,33.150001525878906,33.54999923706055,32.47999954223633,33.150001525878906
2018-06-13,175300,33.599998474121094,32.75,33.599998474121094,32.650001525878906,32.75
2018-06-12,273600,32.849998474121094,33.5,33.599998474121094,32.349998474121094,33.5
